21,면목본동주민센터.면목정보도서관,7173,,,,,1,1,,2,3,1,,1,1,4,2,2,12,5,,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44
22,면동초등학교,7175,1,,,,,3,,,2,4,,,5,2,3,2,11,6,4,12,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61
23,면목우체국.녹색병원,7177,,,,,2,1,,,,,3,2,6,4,2,3,10,11,2,14,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
24,지하철7호선사가정역,7179,,,,,1,5,1,1,6,2,3,4,6,2,5,5,13,8,5,18,10,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106
25,면목시장,7180,,,,1,,1,2,,1,1,3,2,7,2,8,2,7,7,4,14,11,12,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
26,면남초등학교,7182,,,,1,3,,2,,,2,1,1,5,,1,5,6,5,2,17,3,4,6,9,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
27,방약국앞,7184,,,,,,2,1,,1,2,,1,7,7,7,4,9,5,3,10,2,5,3,7,7,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89
28,중곡초등학교,7186,,,1,,,,,,1,,1,,2,,4,3,4,6,2,9,4,4,5,6,14,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
29,면곡시장앞,5129,,,,,1,,,,,,,3,5,4,10,4,8,5,3,28,5,12,6,14,14,9,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141
30,중곡3동주민센터앞,5128,,,,,,,,,,,1,,1,1,5,1,5,1,3,12,3,3,5,8,15,9,10,2,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
31,중곡역입구,5126,1,,,1,,,1,,2,,,,3,3,,4,7,4,2,8,9,7,1,6,9,15,3,12,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111
32,중마초등학교.중곡제일골목시장앞,5124,,,,,1,,,,1,,,2,,,2,1,5,3,,12,3,3,2,5,6,3,4,6,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
33,중곡1동사거리,5108,,,,,,,,,1,,,1,1,2,1,,1,3,1,8,3,2,2,6,2,7,5,4,9,1,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69
34,중곡1동주민센터입구,5106,,,,,,,,,,1,1,,,1,1,,2,,,3,1,3,1,3,2,4,5,3,6,8,12,27,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91
35,메리놀외방선교회,5103,,,,,,1,,,1,,,,2,2,2,1,1,3,1,1,6,6,,2,4,5,6,7,6,15,18,25,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131
36,KEB.하나은행.군자동.지점,5238,,,,1,,1,,,1,,,,1,2,1,,2,3,3,3,1,1,1,4,5,4,2,5,4,11,6,14,3,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82
37,군자삼거리,5241,,,,,,,1,,,,,1,2,,2,,1,2,,3,1,,,1,4,,,3,5,9,3,4,2,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61
38,세종초등학교.세종사이버대학교앞,5243,,,,,,,,,,1,1,,,,3,,2,,,2,1,1,2,5,1,5,6,5,,7,2,9,12,2,3,35,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109
39,군자새마을금고앞,5246,,,,,,,,,,,1,,1,,1,2,,1,1,2,1,2,3,4,6,4,7,4,4,4,11,11,7,3,1,22,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114
40,장안초등학교,5248,,,,,,,,,,1,,,,,,1,1,3,,3,7,8,,4,4,9,6,3,9,16,6,11,5,7,5,16,11,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155
41,광진광장,5226,,,,,,,,,,,,,1,1,,1,,2,,,1,,,,1,,2,1,1,2,2,,1,,,1,7,11,12,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49
42,어린이대공원역.화양천주교회,5227,,,,,,1,,,,2,,,1,,,1,2,,,,,,1,1,1,1,4,2,3,1,1,2,1,2,5,1,3,20,24,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93
43,한아름공원,5228,,,,,,,,,,,,1,2,,,,1,3,,,1,1,3,1,2,2,2,6,4,,2,3,4,4,,2,5,17,18,12,6,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117
44,건대입구역사거리.건대병원,5229,,,,,1,2,,1,3,,1,1,8,7,2,1,4,4,,7,3,5,4,10,4,6,6,6,5,4,5,17,15,7,4,10,21,38,41,27,33,25,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348
45,건대로데오거리입구,5218,,,,,,,,,,,,,1,,,1,1,1,,,,1,1,,,,1,1,2,1,2,3,5,4,,2,3,10,9,4,11,6,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
46,대동아파트앞,5214,,,,,,,,,,,,,1,,2,1,,,,,3,1,,1,2,2,,1,3,2,1,3,2,3,3,1,2,5,5,3,8,11,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79
47,국민은행신자양지점,5215,,,,,,,,,,,,1,1,,1,1,,1,,1,,,,,1,,,,,,1,1,1,,1,,,5,3,4,9,7,1,3,32,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77
48,노룬산시장앞,5219,,,,,,,,,1,1,,,,,1,,2,,,1,2,3,2,2,1,4,2,,,1,,,2,3,2,2,,1,2,4,4,5,1,3,33,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97
49,영동대교북단,4189,,,,,,,,,,1,,,,1,,1,2,5,,1,3,,3,3,2,1,1,,1,2,1,1,1,1,3,5,3,4,3,6,2,2,1,3,17,2,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100
50,청담동주민센터,23166,,,,,,,,,1,,1,,,,1,,5,3,1,1,5,2,3,3,2,2,1,,4,1,2,1,4,3,3,4,4,4,6,7,9,9,8,12,31,10,30,14,46,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247
51,청담초등학교,23165,,,,,,,,,,,,,,1,,1,,3,1,,3,,1,2,,,2,1,2,2,,,1,1,5,4,4,3,2,4,6,6,5,10,22,6,10,8,18,23,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167
52,한양아파트.압구정로데오역,23158,,,,,,,,,,1,1,1,3,1,2,,1,1,1,2,,,3,4,2,1,1,1,1,,1,3,3,1,3,3,2,2,1,7,10,5,7,10,45,7,26,18,40,87,31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342
53,압구정파출소,23156,,,,,,,,,,1,1,1,,,1,2,,1,,1,1,2,3,,1,1,,,,2,,,2,3,2,,3,2,4,5,4,5,2,6,19,,18,5,21,33,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169
54,현대아파트,23148,,,,,,,,,,1,,,,,,,,2,1,1,2,,1,1,1,2,3,,2,1,1,5,1,1,,2,2,5,2,6,4,9,5,6,26,1,20,9,22,70,45,26,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304
55,압구정역4번출구,23105,,,,,,,,,,,,1,,,,,1,,,1,1,,1,2,,,,,1,4,1,3,2,2,3,2,1,2,,2,4,2,4,7,13,2,8,10,16,41,18,20,13,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199
56,국민은행압구정종합금융센터,23106,1,,,,,,,,,,,,,,,,1,1,,1,,,1,,1,1,,,1,,,,1,2,,1,1,2,1,1,3,2,1,4,10,1,,6,12,9,4,19,10,4,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134
57,강남을지병원,23113,,,,,,,,,,,,,1,,,,,,1,,1,,1,,,,,,,,,,,1,,,,1,1,1,,2,2,,1,,2,2,4,4,2,4,4,7,105,22,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198
58,학동역,23114,,,,,,,,,,,,,,,,,,1,,1,,,1,1,,,2,,,,,,1,,1,1,,,,1,,,,1,2,,1,1,,7,3,9,8,11,118,64,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281
59,학동역6번출구,23115,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,1,,1,,,,,,,,1,,,1,,4,2,7,3,3,24,11,6,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
60,영동시장,23116,,,,,,,,1,1,,,,,,,,,,,1,,1,,,,,1,,,,1,,,,,,,1,,,,,1,,3,,2,1,2,4,5,3,3,9,9,10,11,8,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90
61,신사역3번출구,23110,,,,,,,,,,,,,,,,,,,,1,,2,,,,,,1,,,1,,,,,,1,,,,,,1,,1,,1,1,2,2,2,1,,,2,1,4,7,17,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
62,신사역6번출구,23109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,2,4,,,,,,1,4,17,9,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
63,신사중학교,23101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,,,,,,,,,,,,,,2,28,10,12,59,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115
64,광림교회.현대고등학교,23103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,6,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
65,현대아파트,23149,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,16,9,12,9,13,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74
66,압구정파출소,23157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,26,7,8,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65
67,한양아파트.압구정로데오역,23159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,3,,3,14,14,10,32,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95
68,청담초등학교앞,23182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,7,14,5,3,56,14,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152
69,청담동주민센터,23167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,8,5,7,6,66,18,49,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174
70,영동대교북단,5220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,8,13,29,35,29,36,16,32,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206
71,노룬산시장앞,5221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,5,9,11,17,13,14,10,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112
72,국민은행신자양지점,5200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,4,6,14,14,12,13,21,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101
73,뚝도변전소앞,5203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,8,14,15,14,17,11,18,6,18,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142
74,광진문화예술회관,5204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,2,9,9,13,18,18,9,18,4,21,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143
75,건대입구(가상),5499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,,1,2,5,4,10,12,9,7,12,7,3,8,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88
76,건대입구역사거리.건대병원,5232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,9,10,11,14,11,18,14,4,4,2,7,4,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127
77,어린이대공원역.화양천주교회,5234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,8,6,20,8,20,18,9,4,2,8,5,9,,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134
78,광진광장,5250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,7,4,5,7,9,7,7,4,4,7,10,6,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112
79,장안초등학교,5247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,2,4,6,1,5,9,7,1,4,3,2,4,,2,1,53,5,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119
80,군자새마을금고.성동광진위센터,5245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,3,,4,3,4,1,8,,5,3,8,18,,79,6,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166
81,세종초교앞,5244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,1,2,4,2,1,4,3,3,,,1,2,6,,33,6,10,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94
82,군자삼거리,5242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,5,3,2,6,2,2,4,,3,3,6,,24,1,3,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76
83,능동우편취급국,5240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,2,2,4,2,3,2,,1,3,,,2,,,12,2,5,14,12,14,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85
84,KEB.하나은행.군자동.지점,5239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,4,1,4,6,2,2,,1,3,3,4,,8,7,4,12,23,13,3,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108
85,메리놀외방선교회,5104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,5,2,5,4,1,2,1,3,1,5,,17,4,3,12,5,4,2,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
86,중곡1동주민센터입구,5105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,4,,4,,3,1,2,1,1,4,,2,,9,,1,11,7,,1,2,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
87,중곡1동사거리,5107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,4,2,2,4,3,1,2,1,,4,1,4,,20,3,2,15,11,7,3,1,11,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131
88,중마초등학교.중곡제일골목시장앞,5109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,1,,,2,4,1,1,,3,3,4,,13,5,5,11,6,4,3,2,11,23,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,110
89,중곡역입구,5125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,2,,1,4,3,3,1,,1,,,1,,,12,2,,13,2,5,1,3,7,12,,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
90,중곡3동주민센터앞,5127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,2,,2,1,1,,,,,,11,3,3,10,1,4,,1,7,14,4,3,15,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,88
91,면곡시장앞,5130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,2,,,,2,,,5,,2,2,4,1,2,,1,5,1,2,12,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,50
92,중곡초등학교,7185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,,1,1,1,2,1,2,,9,1,2,6,4,2,1,3,3,2,2,1,12,2,,2,,,,,,,,,,,,,,,,,,,,,,,,,63
93,방약국앞,7183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,2,1,1,2,5,,,2,1,1,,11,2,,10,4,6,,3,7,5,,5,7,11,12,8,5,2,,,,,,,,,,,,,,,,,,,,,,,117
94,면남초등학교,7181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,3,1,2,3,,7,3,1,,,5,,7,1,1,3,6,5,2,2,4,2,1,1,11,4,12,6,11,1,1,,,,,,,,,,,,,,,,,,,,,,107
95,지하철7호선사가정역,7178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,3,3,2,5,1,1,1,2,1,,,,5,2,3,6,5,3,1,4,6,3,,1,15,5,11,13,25,6,5,2,,,,,,,,,,,,,,,,,,,,,143
