하차_정류장순번,하차_정류장명,하차_정류장ARS,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,All
71,이촌2동강변아파트,3295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,13,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26
72,이촌동동부센트레빌,3214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14
73,이촌1동충신교회앞,3216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,12,16,27,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72
74,이촌동한강맨션.이촌역,3218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,23,37,40,13,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147
75,신용산초등학교.중경고등학교,3220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,15,18,3,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68
76,이촌동점보아파트,3222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,11,5,,6,27,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58
77,금강병원.반도아파트,3224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,5,9,,6,31,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
78,서빙고신동아아파트,3226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,2,,5,31,29,10,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
79,서빙고역1번출구,3157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5,2,2,1,5,7,10,20,5,14,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80
80,서빙고동,3272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,3,1,1,5,5,7,2,2,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
81,동빙고동,3274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,4,,2,5,9,4,2,,14,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47
82,한남역.용산노인종합복지관,3286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,5,12,6,1,6,9,7,19,7,6,18,1,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153
83,순천향병원입구,3334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,7,3,3,13,14,9,6,6,12,9,15,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131
84,한남동,3213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,3,,3,5,4,,2,6,17,2,11,57,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124
85,한남시범아파트,3211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,2,1,3,1,2,2,,1,11,2,7,46,2,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103
86,옥정중학교입구,4169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,2,,2,6,3,3,10,22,5,24,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81
87,옥수삼성아파트.래미안옥수리버젠,4161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,3,1,2,2,2,2,7,1,8,9,10,16,3,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
88,미타사입구,4163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,3,1,1,4,5,1,3,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
89,금옥초등학교앞,4157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,,,1,3,1,,,2,,14,7,5,21,1,12,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
90,금남시장앞.백범학원터,4153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,2,,1,,4,,2,5,3,10,27,7,27,3,9,14,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125
91,힐스테이트서울숲리버아파트,4159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,1,2,,2,,3,2,1,11,6,4,8,,1,3,1,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54
92,응봉동현대아파트,4141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,1,6,1,3,9,,2,8,,,25,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73
93,응봉동주민센터,4138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,,1,3,,,2,2,5,3,,1,3,,2,8,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51
94,응봉사거리,4140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,1,,2,2,1,5,2,1,12,2,3,12,,3,8,9,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75
95,무학여고앞,4131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,3,,,1,3,3,3,5,1,5,10,2,3,19,10,15,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96
96,왕십리역,4133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,3,1,,1,,3,1,,2,3,5,2,5,22,8,9,15,2,15,39,20,50,13,27,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257
97,행당1동주민센터.성동소방서,4136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,,1,2,1,7,3,2,5,,2,7,4,12,4,5,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61
98,한양대정문,4129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,2,,,2,4,1,10,1,5,8,,5,15,7,10,5,10,9,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108
99,성동교남단,4186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,1,,1,,1,6,7,,2,7,,6,14,3,7,1,12,4,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86
100,뚝섬역8번출구,4236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,,,2,,3,3,5,6,3,2,6,2,4,24,14,13,1,8,19,12,12,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152
101,뚝섬역5번출구,4238,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,6,1,3,11,5,6,5,,6,21,13,18,5,21,16,15,12,14,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189
102,성수역4번출구,4253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,2,,1,,,1,1,,1,,2,1,1,12,5,4,11,4,7,25,15,26,7,23,14,20,11,11,6,23,16,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261
103,성수사거리,4256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,1,1,2,,4,,2,6,1,2,6,3,7,18,4,10,4,6,10,7,4,16,4,28,32,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209
104,건대입구역6번출구,5217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,1,,,,2,1,4,15,1,5,4,,1,5,2,4,3,4,3,12,7,4,3,24,17,33,17,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177
105,건대입구(가상),5499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,3,,,5,2,2,5,3,3,,2,1,2,2,3,,9,15,18,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92
106,건대입구역사거리.건대병원,5232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,1,,,1,,,3,1,5,1,2,1,2,,6,4,6,,2,3,2,1,3,,17,23,35,22,10,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167
107,어린이대공원역.화양천주교회,5234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,1,2,1,1,,1,2,2,2,2,,1,,2,1,,3,5,1,23,25,53,10,8,3,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180
108,광진광장,5250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,1,1,,1,1,,,4,,18,14,27,3,10,,39,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,127
109,장안초등학교,5247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,2,,,,,1,,3,,5,10,13,3,19,1,43,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,113
110,군자새마을금고.성동광진위센터,5245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,,1,1,,,2,,2,,14,9,8,3,18,2,74,6,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,173
111,세종초교앞,5244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,1,3,,,1,1,,,,1,,,3,,12,10,11,5,14,1,45,6,9,25,4,,,,,,,,,,,,,,,,,,,,,,,,,154
112,군자삼거리,5242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,1,,,,,1,,2,2,9,4,4,,24,2,2,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,63
113,능동우편취급국,5240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,4,9,8,2,3,,7,3,2,14,19,10,1,,,,,,,,,,,,,,,,,,,,,,,84
114,KEB.하나은행.군자동.지점,5239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,1,,1,,,,1,2,,1,10,7,20,8,8,,22,4,3,14,23,12,1,1,1,,,,,,,,,,,,,,,,,,,,,142
115,메리놀외방선교회,5104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,1,,,1,,,1,1,,,,,,,,2,6,11,12,6,6,,8,1,4,9,7,1,1,1,,1,,,,,,,,,,,,,,,,,,,,82
116,중곡1동주민센터입구,5105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,1,,,1,,,1,1,,,,,,,4,,4,9,15,7,3,,9,1,2,4,9,3,5,2,6,19,,,,,,,,,,,,,,,,,,,,109
117,중곡1동사거리,5107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,1,,,1,1,3,,3,,5,8,18,5,7,2,18,4,5,13,8,7,3,1,5,18,,,,,,,,,,,,,,,,,,,,138
118,동곡삼거리,5690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,1,,,,,,2,,2,,4,3,8,3,4,,26,1,5,8,1,,,,4,34,,2,,,,,,,,,,,,,,,,,,110
119,중곡아파트,5122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,5,2,8,,7,1,15,1,3,3,,,2,1,8,22,,1,,1,,,,,,,,,,,,,,,,83
120,면곡시장,5120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,1,1,1,1,1,1,5,8,1,2,,11,2,3,2,1,3,,,5,9,2,1,,3,,,,,,,,,,,,,,,,66
121,늘푸른동아아파트,7123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,2,,,,,1,1,,,1,2,8,1,2,,18,1,5,5,1,3,1,,6,9,1,2,6,1,2,,,,,,,,,,,,,,,81
122,경남아너스빌아파트앞,7122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,1,1,3,4,5,,1,,9,1,4,2,1,,1,,8,7,1,1,2,4,,,7,,,,,,,,,,,,,65
123,면목두산아파트4.5단지,7240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,1,1,5,3,,6,,9,1,,1,1,1,,1,5,8,,,3,4,,1,7,,,,,,,,,,,,,60
124,면목두산아파트2.3단지,7415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,8,1,3,,5,1,1,3,1,1,,2,,1,1,1,2,3,1,1,6,,,,,,,,,,,,,45
125,면목두산아파트1차,7238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,1,,,,2,4,3,2,3,,3,,,1,2,1,1,1,2,3,1,,2,2,4,3,3,1,,,,,,,,,,,,48
126,녹색병원입구,7236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,3,5,7,1,2,,4,,2,2,1,1,,1,,5,2,3,,1,3,,2,2,1,,,,,,,,,,,50
127,면목마젤란아파트,7235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,2,3,4,3,1,3,,2,,1,4,1,3,,1,1,1,,,2,3,,2,2,1,3,,1,,,,,,,,,46
128,아남리치카운티아파트,7324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,7,,,,7,2,1,2,,1,,,1,3,2,2,2,1,1,6,5,7,2,,1,2,,,,,,,,62
129,지하철7호선상봉역,7166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,6,5,9,1,3,,5,2,1,4,4,8,1,1,2,2,4,2,6,13,11,14,10,11,7,12,22,6,2,12,,,,,,188
130,망우역.상봉터미널,7002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,,,3,3,6,3,3,,6,,1,6,5,3,,2,4,7,2,5,10,11,7,12,11,12,6,2,11,9,2,43,2,,,,,199
131,망우역.망우지구대,7008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,2,2,1,,5,,1,,1,1,,,1,4,1,2,2,2,1,5,2,3,3,2,8,4,1,66,5,1,,,,129
132,우림시장.망우사거리,7010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1,,2,1,4,1,2,,3,,1,1,,,1,2,1,,1,3,,5,4,7,2,6,1,,3,3,4,56,3,5,,,,124
133,능산지하차도,7306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,1,,,2,1,1,1,,,1,,,2,,2,1,2,3,1,3,5,2,2,2,,5,77,12,12,13,1,,157
134,신내새한아파트앞,7305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,1,2,4,3,,7,1,1,1,2,1,,1,4,1,3,,1,3,2,4,3,2,1,4,1,,1,104,18,15,27,3,2,225
135,신내교회.신내데시앙아파트,7302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,3,,2,,1,1,4,,,,,,1,1,,1,,2,,,1,1,2,2,,2,1,34,9,6,13,8,6,105
136,중랑공영차고지,7337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,1,1,1,,1,,,6,,,3,,,,1,,3,9,4,7,6,3,3,53
137,중랑공영차고지.신내역,7550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,7,1,9,3,6,8,3,2,2,5,3,4,2,5,,2,1,2,1,6,2,3,1,3,1,3,3,3,3,9,8,8,2,2,,8,1,1,3,3,1,,,2,3,1,2,1,2,1,,2,1,1,1,5,2,4,15,2,6,5,3,1,206
All,,,3,43,142,193,104,141,113,128,168,57,42,51,39,57,86,58,43,79,114,79,70,160,85,245,153,89,127,160,82,103,312,254,260,199,91,164,194,70,120,172,64,74,57,209,46,125,94,58,155,110,99,21,79,53,23,2,53,125,79,92,97,171,34,27,10,4,88,90,128,155,36,77,166,115,108,43,67,141,38,188,245,82,272,44,84,144,29,70,263,137,202,50,137,97,98,76,93,30,257,285,418,137,163,10,477,49,82,153,97,63,20,19,68,160,23,30,40,69,40,56,69,52,29,25,55,28,23,416,55,52,64,18,12,14018
